"TOA5","GRT - GIZ Graaff-Reinet","Latitude: -32.48547","Longitude: 24.58582","Elevation: 660 m",,,SAURAN
"Date","RecNum","GHI_CMP11","DNI_CHP1","DHI_CMP11","Air_Temp","BP","RH","Rain_Tot","WS","WD","WD_SD"
2014-10-18 00:00,202,159.27,92.8251,117.361,11.22,949,81.5,0,4.032,278.3,10.5
2014-10-19 00:00,203,337.322,474.995,27.0366,13.92,944,54.27,0,1.886,295.5,29.18
2014-10-20 00:00,204,333.855,470.352,26.7962,19.04,941,83.2,0,3.527,289.8,25.16
2014-10-21 00:00,205,213.756,166.397,97.723,16.67,943,85.8,0,3.996,282.4,9.62
2014-10-22 00:00,206,247.121,244.84,75.6235,18.09,943,91.2,0,3.248,282.6,9.67
2014-10-23 00:00,207,300.516,347.014,44.3339,20.82,941,57.19,0,2.648,283.9,13.89
2014-10-24 00:00,208,312.129,333.348,74.6513,23.09,937,59.45,0,3.546,284.6,21.14
2014-10-25 00:00,209,319.602,368.236,68.7122,18.29,942,78.79,0,4.811,280.5,13.3
2014-10-26 00:00,210,161.729,28.1728,139.56,16.75,945,80.4,0,7.424,278.7,20.59
2014-10-27 00:00,211,331.733,435.069,40.4376,19,944,71.95,0,3.857,284.5,10.61
2014-10-28 00:00,212,289.527,303.395,66.0942,24.73,939,50.63,0,5.697,335,23.62
2014-10-29 00:00,213,186.79,129.979,102.599,22.31,938,97.2,0,3.702,291.4,35.45
2014-10-30 00:00,214,324.56,382.923,58.4208,25.25,934,80.6,0,5.006,329.1,24.25
2014-10-31 00:00,215,329.03,403.524,47.3362,20.06,939,93.9,0,5.025,293.2,29.8
2014-11-01 00:00,216,125.365,0.491716,126.669,13.37,945,81.1,0,6.974,278,16.68
2014-11-02 00:00,217,120.896,25.2779,107.174,15.17,940,90.6,0,2.451,285,27.91
2014-11-03 00:00,218,284.254,251.85,78.6744,20.14,940,86.4,0,2.722,282.1,12.86
2014-11-04 00:00,219,196.909,139.383,108.051,22,938,92.1,0,2.272,295.1,41.16
2014-11-05 00:00,220,209.423,152.48,94.4503,17.31,940,85.1,0,4.936,319.7,18.31
2014-11-06 00:00,221,306.952,351.42,95.7932,17.51,948,83.2,0,3.69,302.3,31.14
2014-11-07 00:00,222,340.236,352.469,47.2278,19.72,946,84.1,0,2.923,283.4,13.27
2014-11-08 00:00,223,313.398,291.573,69.8424,19.31,943,78.95,0,3.598,282.1,9.54
2014-11-09 00:00,224,321.079,283.103,78.0439,23.94,936,42.16,0,2.936,293.4,22.87
2014-11-10 00:00,225,290.925,249.451,93.4891,22.88,935,75.25,0,3.7,287.7,23.51
2014-11-11 00:00,226,207.43,63.3748,156.525,18.36,940,83.8,0,7.066,278.1,18.36
2014-11-12 00:00,227,210.951,163.412,66.122,18.69,938,77.48,0,3.666,279.8,35.96
2014-11-13 00:00,228,180.544,52.5981,152.722,20.21,931,72.89,0,3.865,320.1,38.01
2014-11-14 00:00,229,261.307,115.67,223.124,17.88,937,92.2,0,4.839,321.4,17.14
2014-11-15 00:00,230,340.171,210.329,241.79,19.61,936,30.49,0,3.277,320.1,18.55
2014-11-16 00:00,231,339.776,299.226,152.576,13.6,943,78,0,7.162,317.4,11.26
2014-11-17 00:00,232,323.736,244.93,154.406,12.39,949,72.64,0,2.969,297.3,21.8
2014-11-18 00:00,233,360.832,414.518,52.8344,14.29,950,81.1,0,3.046,282.2,24.66
2014-11-19 00:00,234,379.471,515.142,27.5417,16.44,947,77.36,0,2.332,282,10.52
2014-11-20 00:00,235,341.18,350.414,70.0373,17.06,942,72.98,0,2.051,283.2,12.34
2014-11-21 00:00,236,325.902,357.837,90.8544,17.93,939,81.9,0,2.763,285.6,19.58
2014-11-22 00:00,237,384.425,526.62,26.3712,18.78,941,71.07,0,2.75,282.6,12.69
2014-11-23 00:00,238,364.995,429.798,50.7535,21.62,939,70.07,0,3.535,288.2,16.71
2014-11-24 00:00,239,132.035,30.0339,106.897,20.07,938,98.7,0,4.153,293.9,42.08
2014-11-25 00:00,240,215.885,120.056,129.51,17.74,943,93.1,0,3.796,285,17.92
2014-11-26 00:00,241,290.993,244.448,121.165,18.94,942,93.3,0,4.387,285,13.45
2014-11-27 00:00,242,260.696,198.351,93.9683,22.61,934,33.83,0,3.423,305.5,24.32
2014-11-28 00:00,243,384.575,481.909,47.5332,20.69,934,73.31,0,5.105,315.2,21.22
2014-11-29 00:00,244,370.974,401.945,62.334,19.34,941,72.27,0,3.397,288,20.45
2014-11-30 00:00,245,348.35,374.45,90.34,20.04,942,76.77,0,3.301,279.9,14.84
2014-12-01 00:00,246,382.84,496.377,35.2481,22.87,941,73.36,0,2.98,284.5,11.5
2014-12-02 00:00,247,380.301,495.291,33.3027,25.43,938,64.13,0,3.499,283.8,25.08
2014-12-03 00:00,248,77.6692,0.154946,78.629,17.17,940,98.3,0,5.416,280,10.15
2014-12-04 00:00,249,138.115,23.0587,125.31,17.82,938,92.2,0,4.938,282,14.67
2014-12-05 00:00,250,223.584,97.3202,161.424,18.22,940,84.5,0,4.577,281.3,10.8
2014-12-06 00:00,251,242.401,126.242,174.326,16.93,945,87.1,0,4.637,279.7,8.43
2014-12-07 00:00,252,285.178,288.809,78.8119,19.56,943,85,0,3.208,283.6,8.85
2014-12-08 00:00,253,344.721,359.522,59.8227,22.36,938,81.2,0,2.746,287,11.35
2014-12-09 00:00,254,279.915,213.636,110.74,24.19,936,67.29,0,1.778,288.5,22.23
2014-12-10 00:00,255,313.112,285.743,87.8896,25.43,935,86.9,0,4.385,300.6,36.26
2014-12-11 00:00,256,157.799,14.3196,153.102,19.43,941,81.5,0,4.608,278.8,10.78
2014-12-12 00:00,257,332.519,305.106,80.3794,21.85,937,81.2,0,4.439,283.8,12.18
2014-12-13 00:00,258,337.774,383.002,89.6234,21.96,938,62.14,0,4.499,297.9,26.98
2014-12-14 00:00,259,350.397,375.471,64.6396,20.48,941,76.34,0,4.035,279.4,9.49
2014-12-15 00:00,260,387.253,490.489,39.7457,21.39,937,77.67,0,4.673,282.1,18.74
2014-12-16 00:00,261,75.0335,0.13809,75.9474,15.65,942,82.3,0,6.123,279.5,11.13
2014-12-17 00:00,262,280.857,245.394,140.813,19.45,943,83.4,0,3.999,281.2,9.39
2014-12-18 00:00,263,398.906,537.288,27.8037,21.95,941,58.53,0,1.94,286.1,23.57
2014-12-19 00:00,264,395.342,525.947,29.9097,23.91,937,71.99,0,3.827,287.7,26.18
2014-12-20 00:00,265,390.745,483.712,39.8863,21.36,938,69.93,0,3.125,282.3,17.65
2014-12-21 00:00,266,366.713,414.101,49.5341,21.07,939,69.3,0,3.721,284.3,15.46
2014-12-22 00:00,267,397.204,519.087,33.969,21.18,937,63,0,3.748,295.6,21.78
2014-12-23 00:00,268,395.975,529.151,30.0219,21.92,939,73.17,0,3.273,279.3,11.72
2014-12-24 00:00,269,388.539,491.633,38.0972,22.63,936,69.86,0,3.346,285.8,17.07
2014-12-25 00:00,270,394.819,530.958,29.1978,24.65,937,71.28,0,2.127,299.9,23.22
2014-12-26 00:00,271,398.957,528.846,31.3968,25.31,933,68.86,0,4.682,302.1,21.86
2014-12-27 00:00,272,340.531,329.114,87.1016,20.73,937,75.52,0,5.323,279.9,17.27
2014-12-28 00:00,273,296.402,236.222,129.705,19.99,936,79.5,0,4.447,289.6,14.87
2014-12-29 00:00,274,327.273,289.683,96.8836,20.59,940,77.99,0,5.76,279.7,12.59
2014-12-30 00:00,275,335.214,311.041,105.116,21.26,941,94,0,5.025,279.4,13.21
2014-12-31 00:00,276,281.32,233.176,115.816,21.79,939,84,0,4.623,283.6,14.4
2015-01-01 00:00,277,266.527,145.528,151.139,21.3,937,81.2,0,5.076,283,14.66
